,uid,sentence,sentenceId,parse
9,16,"But I didn't really think it was as simple as that , nor did anyone else .",58,"(S1
  (S
    (CC But)
    (NP (PRP I))
    (ADVP (RB didn't) (RB really))
    (VP
      (VBP think)
      (SBAR
        (S
          (NP (PRP it))
          (VP
            (VP
              (VBD was)
              (ADVP (RB as) (JJ simple) (PP (IN as) (NP (DT that)))))
            (, ,)
            (CC nor)
            (VP (VBD did) (NP (NP (NN anyone)) (ADJP (RB else))))))))
    (. .)))"
10,16,"Ordinarily , the human liver synthesizes only enough cholesterol to satisfy the body's needs -- for transportation of fats and for production of bile .",29,"(S1
  (S
    (ADVP (RB Ordinarily))
    (, ,)
    (NP (DT the) (JJ human) (NN liver))
    (VP
      (VBZ synthesizes)
      (ADVP (RB only) (RB enough))
      (NP
        (NP (NN cholesterol))
        (SBAR
          (S
            (VP
              (TO to)
              (VP (VB satisfy) (NP (DT the) (NN body's) (NNS needs)))))))
      (: --)
      (PP
        (PP
          (IN for)
          (NP (NP (NN transportation)) (PP (IN of) (NP (NNS fats)))))
        (CC and)
        (PP
          (IN for)
          (NP (NP (NN production)) (PP (IN of) (NP (NN bile)))))))
    (. .)))"
11,16,"Greville proposed Quiney as the fittest man `` for the following of the cause and to attend him in the matter '' , and at his suggestion the corporation allowed Quiney two shillings a day .",17,"(S1
  (S
    (S
      (NP (NN Greville))
      (VP
        (VBD proposed)
        (NP (NNP Quiney))
        (PP
          (IN as)
          (NP
            (NP (DT the) (JJS fittest) (NN man))
            (`` ``)
            (PP
              (IN for)
              (NP
                (NP (DT the) (JJ following))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NN cause))
                    (CC and)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB attend)
                          (NP (PRP him))
                          (PP (IN in) (NP (DT the) (NN matter))))))))))
            ('' '')))))
    (, ,)
    (CC and)
    (S
      (PP (IN at) (NP (PRP$ his) (NN suggestion)))
      (NP (DT the) (NN corporation))
      (VP
        (VBD allowed)
        (NP
          (NP (NNP Quiney) (CD two) (NNS shillings))
          (NP (DT a) (NN day)))))
    (. .)))"
12,16,"Stick 4 or 5 cloves in each frank , ham fashion .",28,"(S1
  (SINV
    (VB Stick)
    (NP (CD 4) (CC or) (CD 5))
    (NP
      (NP (NNS cloves))
      (PP
        (IN in)
        (NP (DT each) (JJ frank) (, ,) (NN ham) (NN fashion))))
    (. .)))"
13,16,Data on such comparisons together with data on the effect of light intensity are given in Table 1 .,18,"(S1
  (S
    (NP
      (NP (NNS Data))
      (PP (IN on) (NP (JJ such) (NNS comparisons))))
    (ADVP
      (RB together)
      (PP
        (IN with)
        (NP (NP (NNS data)) (PP (IN on) (NP (DT the) (NN effect))))
        (PP (IN of) (NP (JJ light) (NN intensity)))))
    (VP
      (VBP are)
      (VP (VBN given) (PP (IN in) (NP (NNP Table) (CD 1)))))
    (. .)))"
14,16,He suggests that Gore Court embodies all the glories of Tudor splendor .,66,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBZ suggests)
      (SBAR
        (S
          (NP (DT that) (NNP Gore) (NNP Court))
          (VP
            (VBZ embodies)
            (NP
              (NP (PDT all) (DT the) (NNS glories))
              (PP (IN of) (NP (NNP Tudor))))
            (NP (NN splendor))))))
    (. .)))"
15,16,"Assistant coach John Cudmore described victory as `` a good feeling , I think , on the part of the coaches and the players .",22,"(S1
  (S
    (NP (NP (NN Assistant) (NN coach)) (NP (NNP John) (NNP Cudmore)))
    (VP
      (VBD described)
      (NP (NN victory))
      (PP
        (IN as)
        (`` ``)
        (NP
          (NP (DT a) (JJ good) (NN feeling))
          (, ,)
          (SBAR
            (S
              (NP (PRP I))
              (VP
                (VBP think)
                (, ,)
                (PP
                  (IN on)
                  (NP
                    (NP (DT the) (NN part))
                    (PP
                      (IN of)
                      (NP
                        (NP (DT the) (NNS coaches))
                        (CC and)
                        (NP (DT the) (NNS players))))))))))))
    (. .)))"
16,16,These are then mixed by their sound engineers with the active co-operation of the musical staff and combined into the final two channels which are impressed on the record .,1,"(S1
  (S
    (NP (DT These))
    (VP
      (VBP are)
      (VP
        (VP
          (ADJP (RB then) (JJ mixed))
          (PP
            (IN by)
            (NP
              (NP (PRP$ their) (NN sound) (NNS engineers))
              (PP
                (IN with)
                (NP
                  (NP (DT the) (JJ active) (NN co-operation))
                  (PP (IN of) (NP (DT the) (JJ musical) (NN staff))))))))
        (CC and)
        (VP
          (VBN combined)
          (PP
            (IN into)
            (NP
              (NP (DT the) (JJ final) (CD two) (NNS channels))
              (SBAR
                (WHNP (WDT which))
                (S
                  (VP
                    (VBP are)
                    (ADJP
                      (JJ impressed)
                      (PP (IN on) (NP (DT the) (NN record))))))))))))
    (. .)))"
17,16,"Prior to 1960 , in order to provide matching for the minimum ( base ) allotment , State funds had to equal 1954 State funds .",35,"(S1
  (S
    (ADVP (RB Prior) (PP (TO to) (NP (CD 1960))))
    (, ,)
    (SBAR
      (IN in)
      (NN order)
      (S
        (VP
          (TO to)
          (VP
            (VB provide)
            (PP
              (VBG matching)
              (PP
                (IN for)
                (NP
                  (DT the)
                  (JJ minimum)
                  (-LRB- -LRB-)
                  (NN base)
                  (-RRB- -RRB-)
                  (NN allotment))))))))
    (, ,)
    (NP (NNP State) (NNS funds))
    (VP
      (VBD had)
      (S
        (VP
          (TO to)
          (VP (VB equal) (NP (CD 1954) (NN State) (NNS funds))))))
    (. .)))"
18,16,"Outside , Shayne hesitated when he saw that Rourke had parked his coupe directly in front of the bar headed south .",94,"(S1
  (S
    (ADVP (JJ Outside))
    (, ,)
    (NP (NNP Shayne))
    (VP
      (VBD hesitated)
      (SBAR
        (WHADVP (WRB when))
        (S
          (NP (PRP he))
          (VP
            (VBD saw)
            (SBAR
              (IN that)
              (S
                (NP (NNP Rourke))
                (VP
                  (VBD had)
                  (VP (VBN parked) (NP (PRP$ his) (NN coupe))))))
            (ADVP (RB directly))
            (PP
              (IN in)
              (NP
                (NP (NN front))
                (PP (IN of) (NP (DT the) (NN bar)))
                (VP (VBN headed) (ADVP (RB south)))))))))
    (. .)))"
19,16,"But such cases were , in the past , unusual .",15,"(S1
  (S
    (CC But)
    (S (NP (JJ such) (NNS cases)) (VP (VBD were)))
    (, ,)
    (PP (IN in) (NP (DT the) (NN past)) (, ,) (ADVP (JJ unusual)))
    (. .)))"
0,17,"`` The countries are trying to build in a decade the kind of society we took a century to build '' , he said .",39,"(S1
  (S
    (`` ``)
    (NP (DT The) (NNS countries))
    (VP
      (VBP are)
      (VP
        (VBG trying)
        (S
          (VP
            (TO to)
            (VP
              (VB build)
              (PP (IN in) (NP (DT a) (NN decade)))
              (NP
                (NP (DT the) (NN kind))
                (PP (IN of) (NP (NN society)))
                (SBAR
                  (S
                    (NP (PRP we))
                    (VP
                      (VBD took)
                      (NP
                        (DT a)
                        (NN century)
                        (S
                          (VP
                            (TO to)
                            (VP
                              (VB build)
                              ('' '')
                              (PRN
                                (, ,)
                                (S (NP (PRP he)) (VP (VBD said)))))))))))))))))
    (. .)))"
1,17,"The conversation of the characters creates an atmosphere suggesting the usual mixture of pleasures , foibles , irritations , and concerns which would characterize the common life of a normal village in any age .",3,"(S1
  (S
    (NP
      (NP (DT The) (NN conversation))
      (PP (IN of) (NP (DT the) (NNS characters))))
    (VP
      (VBZ creates)
      (NP
        (NP (DT an) (NN atmosphere))
        (VP
          (VBG suggesting)
          (NP
            (NP (DT the) (JJ usual) (NN mixture))
            (PP
              (IN of)
              (NP
                (NNS pleasures)
                (, ,)
                (NNS foibles)
                (, ,)
                (NNS irritations)
                (, ,)
                (CC and)
                (NNS concerns))))))
      (SBAR
        (WHNP (WDT which))
        (S
          (VP
            (MD would)
            (VP
              (VB characterize)
              (NP
                (NP (DT the) (JJ common) (NN life))
                (PP (IN of) (NP (DT a) (JJ normal) (NN village))))
              (PP (IN in) (NP (DT any) (NN age))))))))
    (. .)))"
2,17,"It doesn't take a Gore Vidal to tell you what's wrong with Cherokee Textile's slogan ( Pitney-Bowes Objects '' , July 1 ) .",42,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ doesn't)
      (VP
        (VB take)
        (NP (DT a) (NNP Gore) (NNP Vidal))
        (S
          (VP
            (TO to)
            (VP
              (VB tell)
              (NP (PRP you))
              (S
                (VP
                  (VBG what's)
                  (NP
                    (NP
                      (ADJP
                        (JJ wrong)
                        (PP
                          (IN with)
                          (NP (NNP Cherokee) (NNP Textile's))))
                      (NN slogan))
                    (PRN
                      (-LRB- -LRB-)
                      (NP
                        (NP (NNS Pitney-Bowes) (NNS Objects) ('' ''))
                        (, ,)
                        (NP (NNP July) (CD 1)))
                      (-RRB- -RRB-))))))))))
    (. .)))"
